Name_GeneSymbol,female
MAT2A,0.06068957312445606
USP14,0.1063652000753654
TXLNA,0.17218611716488222
MMP2,-0.4127459470993151
ZMIZ1,-0.04299714632755002
LRPAP1,0.2357611951333617
CYB561,0.3824696972724927
TSKU,0.20803117768864543
SKIV2L,0.02043576865327075
MTFR1,-0.06809750960986875
EML3,0.02196611601814398
TCEA2,0.13188658473202633
RHOA,-0.00487813155048686
EFCAB14,-0.3669933487855697
ZFP36,1.4878621959640117
FZD7,-0.5817902745878539
CASC3,-0.07312550286273506
CSNK2A2,0.15626608170670403
PRAF2,0.3851842591790801
RAC2,0.6821210348530454
ACBD3,-0.01477184607657464
ST6GALNAC2,0.3676405633870689
HN1L,-0.32677526863949985
NOS3,0.5282215872909308
EIF4G1,0.05649863822871111
PRSS23,-0.06858553648708342
FAM57A,-0.01591721542663055
DNAJB2,0.16889402693765188
PDLIM1,0.62265699738953
PACSIN3,-0.4682908051314891
DCTD,0.06450585657582296
DFFA,0.06351597890401048
SNX7,0.0084305383372921
KIAA1033,-0.28003537561260783
TOMM70A,0.08133186270328875
ATP6V0B,0.24373941709504393
ATF5,0.34765939574717136
GAPDH,0.2315642823199865
