Term,ID,Source_Sheet,Source_DB,Gene
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CACNA1C
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALM1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALM2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALM3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALML3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CAMK4
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CAMK2A
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CAMK2B
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CAMK2D
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CAMK2G
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CREBBP
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,EP300
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GNAQ
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIA1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIA2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIN1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIN2A
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIN2B
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIN2C
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRIN2D
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRM1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,GRM5
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,HRAS
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,ITPR1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,ITPR2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,ITPR3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,KRAS
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP1R12A
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,NRAS
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PLCB2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PLCB3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PLCB4
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP1CA
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP1CB
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP1CC
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP1R1A
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP3CA
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP3CB
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP3CC
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP3R1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PPP3R2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKACA
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKACB
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKACG
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKCA
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKCB
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKCG
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,MAPK1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,MAPK3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,MAP2K1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,MAP2K2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PRKX
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RAF1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RAP1A
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RAP1B
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RPS6KA1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RPS6KA2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RPS6KA3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RAPGEF3
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CHP1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,PLCB1
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,RPS6KA6
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALML5
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CHP2
Long-term potentiation,bioplanet_475,Gluconeogenesis,bioplanet,CALML6
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,ABL1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,AKT1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,AKT2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,FASLG
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RHOA
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,ARHGDIA
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,ARHGDIB
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,ATF4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,BAD
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,BAX
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,BCL2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,BDNF
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,BRAF
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALM1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALM2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALM3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALML3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CAMK4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CAMK2A
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CAMK2B
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CAMK2D
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CAMK2G
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CDC42
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CRK
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CRKL
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK14
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CSK
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,FOXO3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,GAB1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,GRB2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RAPGEF1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,GSK3B
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,HRAS
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IKBKB
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRAK1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRAK2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRS1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,JUN
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,KRAS
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP3K1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP3K3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP3K5
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NFKB1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NFKBIA
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NFKBIB
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NFKBIE
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NGF
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NGFR
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NRAS
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NTF3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NTF4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NTRK1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NTRK2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NTRK3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PDK1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3CA
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3CB
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3CD
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3CG
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3R1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3R2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PLCG1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PLCG2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PRKCD
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK7
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK8
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK11
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK9
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK10
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK13
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP2K1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP2K2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP2K5
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAP2K7
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PSEN1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PTPN11
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RAC1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RAF1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RAP1A
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RAP1B
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RELA
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SORT1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPK12
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SHC1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SOS1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SOS2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,TP53
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,TP73
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,TRAF6
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAB
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAE
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAG
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAH
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAZ
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRS4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3R3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRS2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RIPK2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA5
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAPKAPK2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,MAGED1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,AKT3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SH2B3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SH2B2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,ZNF274
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,FRS2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,YWHAQ
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PRDM4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRAK3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,PIK3R5
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SHC2
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SH2B1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,NGFRAP1
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,RPS6KA6
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,IRAK4
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALML5
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SHC3
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,KIDINS220
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,CALML6
Neurotrophin signaling pathway,bioplanet_476,Gluconeogenesis,bioplanet,SHC4
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,ARAF
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,BRAF
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,CACNA1A
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,CRH
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,CRHR1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNA11
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNA12
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAI1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAI2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAI3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAO1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAQ
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAS
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNAZ
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRIA1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRIA2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRIA3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRID2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRM1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GRM5
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GUCY1A2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GUCY1A3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GUCY1B3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,HRAS
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,IGF1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,IGF1R
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,ITPR1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,ITPR2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,ITPR3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,KRAS
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,LYN
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,NOS1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,NRAS
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G1B
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G2A
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G4A
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G5
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLCB2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLCB3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLCB4
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PPP2CA
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PPP2CB
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PPP2R1A
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PPP2R1B
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PRKCA
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PRKCB
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PRKCG
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PRKG1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PRKG2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,MAPK1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,MAPK3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,MAP2K1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,MAP2K2
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,RAF1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,RYR1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G6
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G10
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,JMJD7-PLA2G4B
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,GNA13
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PPP1R17
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLCB1
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G2D
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G2E
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G3
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G2F
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G12A
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G12B
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G4E
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G2C
Long-term depression,bioplanet_477,Gluconeogenesis,bioplanet,PLA2G4B
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,ASIC2
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,ADCY6
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,ADCY8
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,CACNA1A
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,CACNA1B
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNAS
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNB1
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNB3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNG3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GRM4
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,ITPR3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,KCNB1
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PDE1A
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PLCB2
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PRKACA
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PRKACB
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PRKACG
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,PRKX
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R38
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,SCNN1A
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,SCNN1B
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,SCNN1G
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TRPM5
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R4
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R16
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R1
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R9
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R8
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R7
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R13
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R10
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R14
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNG13
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R5
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS1R2
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS1R1
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS1R3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,ADCY4
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R39
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R40
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R41
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R43
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R31
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R45
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R46
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R19
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R20
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R50
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R60
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,GNAT3
Taste transduction,bioplanet_479,Gluconeogenesis,bioplanet,TAS2R42
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,ADAM10
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,JAG1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,AKT1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,BIRC3
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CCND1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,BCL2L1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CBL
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CCNC
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CDK8
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CDKN1A
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CNTN1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CR2
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CREBBP
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CSF1R
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CSHL1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CTBP1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,CTBP2
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,DNM1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,DTX1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,DVL1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,DVL2
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,DVL3
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,EFNB2
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,MARK2
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,ENO1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,EP300
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,EPS15
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,FHL1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,GATA3
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,KAT2A
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,GSK3B
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,HDAC1
Notch signaling pathway,bioplanet_481,Gluconeogenesis,bioplanet,HDAC2
