Name_GeneSymbol,female
CSNK1A1,-0.10094123535609834
RFX5,0.0307138314988909
C2CD5,-0.0627195439624986
PIGB,0.10191972813646526
SLC37A4,0.00774713423703754
GABPB1,-0.25045386304637096
MAT2A,-0.0646708379711401
USP14,-0.44873360899289866
TXLNA,-0.314755507001131
MMP2,-0.23927388961663992
ZMIZ1,0.43314250644769287
LRPAP1,-0.1556395819201598
CYB561,0.30493040776651886
TSKU,0.765523546758156
SKIV2L,0.07462861605985065
MTFR1,0.11576479374314212
EML3,0.5654130206990672
TCEA2,0.43313958538933506
RHOA,0.1611940022215406
EFCAB14,-0.15592630880081876
ZFP36,1.442863244397604
FZD7,0.01845503938094513
CASC3,0.6464082952654266
CSNK2A2,-0.16178608587089183
PRAF2,0.35588876537531233
RAC2,0.8391743729254797
ACBD3,-0.44689278697027024
ST6GALNAC2,0.32956112577096064
HN1L,1.0468288281698837
NOS3,0.7892652145559405
EIF4G1,0.20357237274781745
PRSS23,0.4409807371208409
FAM57A,-0.07114256692879847
DNAJB2,0.5341836838902145
PDLIM1,1.030288134679885
PACSIN3,0.31126306722804686
DCTD,0.14489164879546576
DFFA,0.05932618940241231
SNX7,-0.2062384323715688
KIAA1033,-0.5268285535756085
TOMM70A,-0.7304537069882306
ATP6V0B,0.0394504778780996
ATF5,0.4033691409368664
GAPDH,0.33468891198582224
